2theta,intensity
45.64218612176059,136.67853849000397
45.692183673321374,122.61827558049839
45.74218125273157,131.76251027197347
45.7921788599898,121.26954304328129
45.842176495094755,146.66663886099437
45.89217415804509,113.886476838054
45.9421718488395,108.89761793963524
45.99216956747662,118.90262380697357
46.04216731395514,125.45319188645459
46.0921650882737,128.2855535375591
46.14216289043098,141.7394068707092
46.192160720425626,120.74288706795815
46.24215857825632,129.22924490626724
46.29215646392168,141.53327542206733
46.34215437742039,134.44942528915982
46.392152318751116,124.34077544488999
46.44215028791247,127.9307818545602
46.49214828490313,128.64901283171628
46.542146309721765,129.29628998783625
46.59214436236699,138.72021656102143
46.64214244283746,123.65101137325726
46.69214055113183,128.87355166506165
46.74213868724876,133.3724843213162
46.79213685118686,128.40335814192974
46.8421350429448,134.04868904876247
46.892133262521206,119.77768782490624
46.94213150991472,119.39877172299856
46.99212978512398,117.68827599464366
47.042128088147635,120.32990715221652
47.0921264189843,131.27184036387607
47.14212477763261,138.935328812551
47.192123164091235,134.0734199031514
47.24212157835876,113.80613274697255
47.29212002043382,128.83367012231813
47.34211849031509,122.55352203330729
47.39211698800115,155.99872044538563
47.442115513490634,141.4605451748945
47.492114066782165,130.46993708418395
47.542112647874404,146.67514648367742
47.59211125676592,150.16187305864977
47.642109893455356,140.95834290223797
47.692108557941346,122.31902986868499
47.74210725022248,127.16877422487734
47.79210597029739,128.32475713583062
47.842104718164705,119.53597067360063
47.89210349382301,140.1547276626946
47.942102297270914,136.6884980132023
47.99210112850707,145.24311878273895
48.04209998753005,143.1678523107694
48.092098874338475,141.22225712493204
48.142097788930954,135.62637619434355
48.19209673130608,125.92259329265188
48.24209570146247,134.56610160783467
48.292094699398724,132.17041920129626
48.34209372511344,138.68855344472206
48.392092778605225,147.56016448666335
48.44209185987266,154.5144373194182
48.49209096891438,138.60082446031538
48.54209010572893,142.76149203397514
48.59208927031495,153.04264861804418
48.64208846267102,154.8186379118598
48.69208768279571,146.43927777905074
48.74208693068762,140.95721722910577
48.79208620634537,154.14185517919574
48.842085509767514,146.5881863516572
48.892084840952634,137.99210002356435
48.942084199899355,174.04269564747722
48.99208358660621,143.90224684541863
49.04208300107182,155.80445076413272
49.09208244329475,144.32476943040513
49.14208191327359,167.22616967309946
49.1920814110069,151.27167038659107
49.242080936493274,147.74064299884853
49.29208048973129,143.31650507660873
49.3420800707195,157.4754760299547
49.39207967945649,172.18770885692382
49.442079315940845,171.332657360446
49.492078980171115,173.69601782286097
49.54207867214587,179.0725891911319
49.5920783918637,161.88807125300224
49.64207813932314,150.38421587954474
49.69207791452278,148.2480596323624
49.74207771746117,152.70083128438463
49.792077548136874,135.8894592139119
49.84207740654845,151.77362199763587
49.892077292694474,156.02955994532888
49.94207720657348,188.34507062565027
49.992077148184045,168.4245487019804
50.04207711752471,151.18078195406483
50.09207711459405,160.202113086249
50.14207713939058,155.6065955743648
50.19207719191289,149.28477321491718
50.24207727215951,136.9658000779956
50.292077380128994,152.93833880323106
50.342077515819874,151.0037179676204
50.39207767923073,152.49867082600608
50.44207787036008,147.87068945625728
50.49207808920647,150.1725579884907
50.54207833576845,145.56431022190705
50.592078610044545,140.92612654623716
50.64207891203331,139.9900131419901
50.69207924173328,141.635842634211
50.742079599143,133.61867982951716
50.79207998426098,153.19802389180006
50.84208039708577,145.40215857070365
50.89208083761592,131.8251201378872
50.94208130584992,143.16376636582945
50.99208180178632,153.48040402490278
51.04208232542367,148.32068454868036
51.092082876760465,154.8942949816195
51.142083455795245,150.5541723740567
51.19208406252653,155.9319265214801
51.242084696952844,149.78079247473616
51.292085359072715,131.06909953070664
51.34208604888467,146.1907053621259
51.392086766387195,164.97037655249835
51.44208751157883,150.8457595708197
51.492088284458106,143.66714713265975
51.54208908502352,134.62832987622025
51.592089913273576,134.82000880743166
51.64209076920681,144.6476466360026
51.69209165282172,141.9012845250474
51.74209256411682,141.13638600195574
51.7920935030906,133.491816641738
51.8420944697416,144.7327808818509
51.892095464068305,132.26874480484545
51.94209648606921,145.34739782127906
51.99209753574284,158.196128083251
52.04209861308769,139.4972989662728
52.09209971810225,137.24079564048577
52.14210085078504,131.1706854212807
52.192102011134516,136.71843262560407
52.24210319914922,141.7642416637325
52.29210441482762,143.91164418964382
52.342105658168244,140.30901629255294
52.39210692916953,151.5595938953454
52.44210822783,125.50834068453416
52.49210955414816,136.2814020112965
52.54211090812246,137.79466400070368
52.592112289751405,150.11740776981154
52.6421136990335,142.9213904439557
52.69211513596719,135.2700242691853
52.74211660055099,149.14839596036757
52.792118092783376,147.3526148733116
52.84211961266281,127.95275472794371
52.89212116018779,162.61592928996222
52.9421227353568,152.4660275543374
52.992124338168274,146.05471952968807
53.042125968620724,156.5059702736271
53.092127626712625,159.882781611376
53.14212931244244,147.43272659025394
53.19213102580863,151.13854360127442
53.242132766809675,140.8255311727738
53.292134535444056,141.75247868515092
53.342136331710215,163.2346843938154
53.392138155606624,134.86686255429976
53.442140007131776,141.24827315029214
53.49214188628409,127.15673924582102
53.54214379306204,150.3969733495952
53.59214572746411,145.90829894546044
